invoice_id,order_id,vendor_id,actual_billed_amount,actual_days,adverse_weather_days,cost_mismatch,true_delay_days,commercial_delay_days,vendor_padding_ratio,vendor_historical_risk_score,requires_manual_review
INV000003,ORD025280,VEN012,16131.24,0.69,0,575.0900000000001,0.06899999999999995,-0.010000000000000009,1.1272141706924315,0.03,0
INV000004,ORD000373,VEN001,39524.27,0.96,0,4085.1299999999974,0.029999999999999916,-0.14000000000000012,1.1827956989247312,0.28,0
INV000032,ORD003387,VEN002,18916.09,0.44,0,8120.0599999999995,0.14200000000000002,0.03999999999999998,1.342281879194631,0.03,0
INV000006,ORD001975,VEN001,76681.91,1.86,0,21398.950000000004,0.32200000000000006,0.06000000000000005,1.1703511053315996,0.22400000000000003,1
INV000007,ORD005161,VEN008,9962.41,0.4,0,-380.90999999999985,0.10200000000000004,0.0,1.342281879194631,0.03,0
INV000008,ORD001090,VEN001,25294.21,2.68,0,-139.8199999999997,1.5630000000000002,1.2800000000000002,1.2533572068039391,0.35333333333333333,0
INV000009,ORD019871,VEN005,23844.66,0.91,0,-821.4200000000019,0.09799999999999998,0.010000000000000009,1.108374384236453,0.09333333333333334,0
INV000010,ORD058977,ven015,23393.99,1.16,0,-823.9099999999999,0.119,-0.040000000000000036,1.1527377521613833,0.28,0
INV000011,ORD027479,VEN001,40160.48,1.42,0,1229.6900000000023,0.30299999999999994,0.020000000000000018,1.2533572068039391,0.3028571428571429,0
INV000012,ORD054032,VEN003,38064.69,1.17,0,-370.6599999999962,0.15100000000000002,-0.13000000000000012,1.2757605495583908,0.02,0
INV000013,ORD044594,VEN010,22938.86,0.75,0,-181.5,0.025000000000000022,0.050000000000000044,0.9655172413793103,0.04,0
INV000014,ORD050589,VEN005,48339.59,1.39,0,5444.989999999998,0.20399999999999996,0.08999999999999986,1.0961214165261384,0.08615384615384616,0
INV000015,ORD006792,VEN012,54638.68,1.79,0,1030.5800000000017,0.29600000000000004,-0.010000000000000009,1.2048192771084338,0.024,0
INV000016,ORD029487,VEN015,14855.52,0.49,0,-435.96999999999935,-0.0020000000000000018,-0.10999999999999999,1.2195121951219512,0.22400000000000003,0
INV000005,ORD046699,VEN011,53408.03,1.81,0,239.4499999999971,0.20399999999999996,-0.18999999999999995,1.2453300124533,0.06,0
INV000018,ORD037942,VEN005,5966.37,0.31,0,66.26000000000022,0.05199999999999999,0.010000000000000009,1.1627906976744184,0.08,0
INV000017,ORD010954,VEN005,36778.61,1.08,0,1610.3799999999974,0.08300000000000007,-0.020000000000000018,1.1033099297893683,0.07466666666666667,0
INV000030,ORD041049,VEN022,6698.42,0.33,0,11.94000000000051,0.12100000000000002,0.030000000000000027,1.4354066985645932,0.03,0
INV000028,ORD055775,VEN012,35743.32,1.02,0,673.25,0.07100000000000006,-0.08000000000000007,1.1591148577449948,0.02,0
INV000027,ORD006121,VEN020,22551.09,2.7,0,15821.400000000001,2.5090000000000003,2.5,1.0471204188481675,0.06,1
INV000026,ORD001238,VEN019,27062.91,0.89,0,-660.3199999999997,0.124,-0.10999999999999999,1.3054830287206267,0.04,0
INV000025,ORD019176,VEN003,41314.84,2.42,0,2538.7899999999936,1.303,1.1199999999999999,1.1638316920322291,0.017142857142857144,0
INV000029,ORD024753,VEN012,27845.51,4.01,0,-566.5600000000013,3.179,3.01,1.203369434416366,0.017142857142857144,0
INV000023,ORD037543,VEN010,43377.33,1.18,0,2860.810000000005,0.09799999999999986,0.07999999999999985,1.0166358595194085,0.03,0
INV000022,ORD029326,VEN005,20926.62,0.59,0,89.86999999999898,0.010000000000000009,-0.010000000000000009,1.0344827586206897,0.07,0
INV000021,ORD001724,VEN008,44338.4,1.62,0,3241.8899999999994,0.33000000000000007,0.1200000000000001,1.1627906976744187,0.024,0
INV000020,ORD009372,VEN005,13614.28,0.31,0,2596.84,0.0,0.010000000000000009,0.9677419354838709,0.06588235294117648,0
INV000019,ORD031387,VEN005,42839.01,2.74,0,6140.450000000004,1.7250000000000003,1.6400000000000001,1.0837438423645323,0.06222222222222223,0
INV000024,ORD057250,VEN012,37894.64,3.04,0,1654.9300000000003,1.586,1.44,1.1004126547455297,0.015,0
INV000101,ORD031635,VEN003,23427.46,1.23,0,-522.7400000000016,0.252,0.030000000000000027,1.2269938650306749,0.015,0
INV000100,ORD028846,VEN007,38010.56,1.31,0,3835.709999999999,0.28400000000000003,0.1100000000000001,1.1695906432748537,0.06,0
INV000099,ORD052803,VEN002,49766.18,4.25,0,1776.510000000002,2.92,2.75,1.1278195488721805,0.024,0
INV000098,ORD056221,VEN015,54354.8,4.48,0,4188.760000000002,2.9570000000000007,2.7800000000000002,1.1162179908076166,0.18666666666666668,1
INV000096,ORD053019,VEN005,13401.16,1.16,0,-77.17000000000007,0.7809999999999999,0.7599999999999999,1.0554089709762533,0.05894736842105264,0
INV000095,ORD019715,VEN003,31255.49,1.22,0,-1246.0900000000001,0.346,0.11999999999999988,1.2585812356979407,0.013333333333333332,0
INV000094,ORD058050,VEN011,27560.83,1.03,0,-964.2799999999988,0.254,0.030000000000000027,1.2886597938144329,0.04,0
INV000102,ORD035037,VEN002,25127.39,0.91,0,-275.6100000000006,0.14,0.010000000000000009,1.1688311688311688,0.02,0
INV000093,ORD035377,VEN003,14800.66,3.02,0,4631.52,2.71,2.62,1.2903225806451615,0.012,0
INV000097,ORD051281,VEN015,26387.88,1.08,0,280.47999999999956,0.19200000000000006,0.08000000000000007,1.1261261261261262,0.3028571428571429,0
INV000103,ORD055022,VEN005,52622.25,1.52,0,-2648.8700000000026,0.02299999999999991,0.020000000000000018,1.002004008016032,0.05600000000000001,0
INV000110,ORD036357,VEN015,31936.98,1.64,0,-938.109999999997,0.30299999999999994,0.039999999999999813,1.1967090501121915,0.265,0
INV000105,ORD022953,VEN001,38431.07,1.25,0,601.5400000000009,0.2410000000000001,0.050000000000000044,1.1892963330029733,0.265,0
INV000106,ORD017221,VEN023,21097.4,0.86,0,1143.6000000000022,0.22899999999999998,0.05999999999999994,1.2678288431061808,0.28,0
INV000107,ORD046634,VEN017,42241.22,1.01,0,11001.030000000002,0.16100000000000003,0.010000000000000009,1.1778563015312131,0.06,0
INV000108,ORD014351,VEN015,25793.51,1.1,0,7456.669999999998,0.28800000000000003,0.10000000000000009,1.231527093596059,0.23555555555555557,1
INV000109,ORD004900,VEN015,30034.81,1.0,0,-1143.8400000000001,0.15100000000000002,0.0,1.1778563015312131,0.312,0
INV000111,ORD057763,VEN005,18846.33,0.88,0,-815.9699999999975,0.06899999999999995,-0.020000000000000018,1.1097410604192355,0.05333333333333334,0
INV000112,ORD035441,VEN005,35451.75,1.67,0,4764.369999999999,0.351,0.16999999999999993,1.1372251705837757,0.05090909090909091,0
INV000113,ORD035597,VEN002,33559.83,1.27,0,-37.55999999999767,0.37,0.27,1.1111111111111112,0.017142857142857144,0
INV000114,ORD009470,VEN005,8970.07,1.71,0,86.56999999999971,1.439,1.41,1.107011070110701,0.04869565217391305,0
INV000115,ORD020869,VEN008,29251.05,0.8,0,6373.649999999998,0.14700000000000002,0.0,1.2251148545176112,0.02,0
INV000092,ORD059909,VEN018,6858.88,0.34,0,214.3699999999999,0.069,0.040000000000000036,1.107011070110701,0.06,0
INV000104,ORD012786,VEN002,29041.68,1.37,0,302.01000000000204,0.20800000000000018,0.07000000000000006,1.1187607573149743,0.015,0
INV000091,ORD034692,VEN003,38548.66,1.77,0,-2361.219999999994,0.653,0.3700000000000001,1.2533572068039391,0.010909090909090908,0
INV000071,ORD033863,VEN003,20565.67,1.05,0,494.3199999999997,0.20100000000000007,-0.050000000000000044,1.2956419316843346,0.01,0
INV000089,ORD016740,VEN010,26106.55,1.24,0,1373.75,0.2310000000000001,0.24,0.9910802775024778,0.024,0
INV000090,ORD041887,VEN002,26164.95,0.62,0,1886.3500000000022,-0.0020000000000000018,-0.07999999999999996,1.12540192926045,0.013333333333333332,0
INV000065,ORD037428,VEN019,18345.63,0.78,0,-554.6699999999983,0.23199999999999998,0.08000000000000007,1.2773722627737225,0.03,0
INV000066,ORD035633,VEN002,31558.7,3.07,0,-170.66999999999825,2.0989999999999998,1.9699999999999998,1.1328527291452113,0.012,0
INV000067,ORD036008,VEN020,37779.92,1.32,0,6892.509999999998,0.3420000000000001,0.21999999999999997,1.1247443762781186,0.37333333333333335,0
INV000068,ORD025912,VEN005,30460.82,1.11,0,303.48999999999796,0.29900000000000004,0.21000000000000008,1.1097410604192355,0.04666666666666667,0
INV000069,ORD010046,VEN002,27881.15,0.95,0,1903.5900000000001,0.16399999999999992,0.04999999999999993,1.1450381679389312,0.010909090909090908,0
INV000070,ORD025853,VEN005,31692.26,1.33,0,1277.239999999998,0.09000000000000008,-0.06999999999999984,1.129032258064516,0.044800000000000006,0
INV000072,ORD044137,VEN005,7762.6,1.91,0,-0.5499999999992724,1.6349999999999998,1.6099999999999999,1.0909090909090908,0.04307692307692308,0
INV000073,ORD007405,VEN008,37820.51,1.14,0,-1859.4099999999962,0.127,-0.06000000000000005,1.1846001974333664,0.017142857142857144,0
INV000074,ORD010627,VEN003,51743.62,1.78,0,3417.560000000005,0.32400000000000007,-0.11999999999999988,1.304945054945055,0.00923076923076923,0
INV000076,ORD056716,VEN015,60115.57,4.92,0,16169.480000000003,3.566,3.32,1.1816838995568686,0.28363636363636363,1
INV000075,ORD040385,VEN022,10370.5,0.41,0,-136.39999999999964,0.08599999999999997,0.009999999999999953,1.2345679012345678,0.024,0
INV000078,ORD057470,VEN005,21054.45,0.65,0,1842.7900000000009,0.028000000000000025,-0.04999999999999993,1.12540192926045,0.04148148148148149,0
INV000088,ORD043973,VEN001,21245.85,0.76,0,-1065.6900000000023,0.10199999999999998,-0.040000000000000036,1.21580547112462,0.23555555555555557,0
INV000087,ORD057907,VEN010,57011.53,1.45,0,3607.4000000000015,-0.0040000000000000036,-0.050000000000000044,1.031636863823934,0.02,0
INV000086,ORD023486,VEN020,45504.15,1.48,0,-11.970000000001164,0.18999999999999995,-0.020000000000000018,1.1627906976744187,0.28,0
INV000085,ORD009442,VEN001,42168.09,1.47,0,794.2899999999936,0.379,0.16999999999999993,1.1915673693858846,0.21200000000000002,0
INV000077,ORD046125,VEN005,9971.97,0.42,0,-351.8000000000011,-0.0010000000000000009,-0.08000000000000002,1.187648456057007,0.04,0
INV000083,ORD046154,VEN001,16122.92,0.55,0,-595.4899999999998,0.05300000000000005,-0.04999999999999993,1.2072434607645874,0.19272727272727275,0
INV000084,ORD030024,VEN005,39683.85,1.31,0,210.23999999999796,0.052000000000000046,-0.08999999999999986,1.1128775834658187,0.038620689655172416,0
INV000081,ORD054244,VEN005,32487.87,0.96,0,6296.039999999997,0.235,0.15999999999999992,1.103448275862069,0.037333333333333336,0
INV000080,ORD012899,VEN002,23779.57,0.97,0,437.7900000000009,0.0030000000000000027,-0.13000000000000012,1.1375387797311274,0.01,0
INV000079,ORD033428,VEN001,57620.22,2.33,0,219.7300000000032,0.589,0.22999999999999998,1.2062033314187248,0.17666666666666667,0
INV000082,ORD046860,VEN015,28737.65,1.87,0,6171.540000000001,1.239,1.1700000000000002,1.109350237717908,0.3433333333333333,1
INV000153,ORD017569,VEN018,44364.01,1.29,0,-3365.239999999998,0.0020000000000000018,-0.010000000000000009,1.0093167701863355,0.04,0
INV000150,ORD039864,VEN001,32531.21,1.1,0,5204.75,0.28300000000000014,0.10000000000000009,1.2239902080783354,0.1630769230769231,0
INV000152,ORD052545,VEN005,25740.22,1.0,0,2853.010000000002,0.0030000000000000027,-0.10000000000000009,1.1033099297893683,0.03612903225806452,0
INV000151,ORD016097,VEN018,38077.61,1.39,0,3185.1100000000006,0.2549999999999999,0.18999999999999995,1.0572687224669604,0.03,0
INV000149,ORD042925,VEN001,59290.05,2.47,0,2858.780000000006,0.8820000000000001,0.4700000000000002,1.2594458438287153,0.15142857142857144,0
INV000144,ORD042869,VEN005,58075.67,1.9,0,2260.9300000000003,0.35399999999999987,0.09999999999999987,1.1642949547218628,0.035,0
INV000147,ORD021584,VEN024,30656.84,0.98,0,-341.5799999999981,0.0020000000000000018,-0.020000000000000018,1.0224948875255624,0.04,0
INV000146,ORD008219,VEN020,17770.91,0.65,0,-615.7200000000012,0.15300000000000002,0.050000000000000044,1.2072434607645874,0.22400000000000003,0
INV000145,ORD050462,VEN002,28584.8,1.09,0,779.2700000000004,0.2490000000000001,0.09000000000000008,1.1890606420927468,0.00923076923076923,0
INV000154,ORD053360,VEN010,10136.36,0.37,0,124.96000000000095,0.06,0.07,0.9677419354838709,0.017142857142857144,0
INV000148,ORD027111,VEN008,30614.14,1.23,0,84.61999999999898,0.381,0.22999999999999998,1.1778563015312131,0.015,0
INV000155,ORD018012,VEN003,31866.7,3.02,0,-587.3299999999981,2.005,1.82,1.1822660098522169,0.008571428571428572,0
INV000167,ORD059361,VEN025,37920.56,1.27,0,731.5400000000009,0.2610000000000001,0.16999999999999993,1.0901883052527257,0.04,0
INV000157,ORD001649,VEN019,15710.59,0.62,0,-158.63999999999942,0.199,0.12,1.187648456057007,0.024,0
INV000158,ORD005612,VEN005,57993.0,2.17,0,1493.260000000002,0.4099999999999999,0.3699999999999999,1.0227272727272727,0.03393939393939394,0
INV000159,ORD002850,VEN010,38057.38,1.5,0,238.79000000000087,0.31400000000000006,0.19999999999999996,1.0961214165261384,0.015,0
INV000160,ORD013695,VEN013,49037.98,1.55,0,3247.980000000003,0.05499999999999994,-0.25,1.2040133779264213,0.06,0
INV000161,ORD033989,VEN005,19057.44,0.82,0,-85.95000000000073,-0.0010000000000000009,-0.08000000000000007,1.0962241169305726,0.03294117647058824,0
INV000162,ORD013910,VEN001,41631.53,1.41,0,-756.4700000000012,0.07999999999999985,-0.09000000000000008,1.1278195488721805,0.14133333333333334,0
INV000163,ORD020736,VEN005,42750.4,1.6,0,-3032.9300000000003,0.10499999999999998,-0.09999999999999987,1.137123745819398,0.032,0
INV000164,ORD038766,VEN005,23256.23,0.88,0,2027.2000000000007,0.18600000000000005,0.07999999999999996,1.1527377521613835,0.031111111111111114,0
INV000165,ORD047661,VEN003,20032.98,1.18,0,320.7900000000009,0.359,0.17999999999999994,1.218026796589525,0.008,0
INV000166,ORD031591,VEN010,20940.65,1.06,0,-263.2699999999968,0.16000000000000003,0.06000000000000005,1.1111111111111112,0.013333333333333332,0
INV000143,ORD039790,VEN015,47967.82,2.0,0,6378.75,0.716,0.5,1.1682242990654206,0.39384615384615385,0
INV000156,ORD010337,VEN005,17034.2,0.48,0,403.2800000000025,0.022999999999999965,-0.020000000000000018,1.0940919037199124,0.030270270270270273,0
INV000142,ORD000994,VEN012,50354.85,1.11,0,13976.43,0.14300000000000013,0.010000000000000009,1.1375387797311274,0.013333333333333332,1
INV000122,ORD048809,VEN012,14263.46,0.56,0,3197.5199999999986,0.25000000000000006,0.16000000000000003,1.2903225806451615,0.11200000000000002,0
INV000140,ORD037084,VEN008,48090.6,1.75,0,-387.22000000000116,0.43700000000000006,0.050000000000000044,1.2947448591012947,0.013333333333333332,0
INV000117,ORD035827,VEN011,10831.04,0.51,0,186.3000000000011,0.056999999999999995,0.010000000000000009,1.1037527593818983,0.03,0
INV000118,ORD035296,VEN010,49777.46,2.49,0,4153.120000000003,1.2500000000000002,1.0900000000000003,1.129032258064516,0.012,1
INV000119,ORD059049,VEN005,27949.42,0.81,0,-301.9200000000019,-0.0020000000000000018,-0.18999999999999995,1.231527093596059,0.02947368421052632,0
INV000120,ORD025460,VEN018,25419.85,0.73,0,267.8299999999981,0.07199999999999995,0.030000000000000027,1.0638297872340425,0.024,0
INV000121,ORD046051,VEN015,14658.26,0.55,0,4527.85,0.13900000000000007,0.050000000000000044,1.2165450121654502,0.3657142857142857,0
INV000123,ORD047096,VEN002,23480.21,0.73,0,-827.5200000000004,0.10799999999999998,0.030000000000000027,1.12540192926045,0.008571428571428572,0
INV000124,ORD025547,VEN023,34994.9,1.35,0,4186.740000000002,0.42900000000000005,0.25,1.1943539630836049,0.22400000000000003,0
INV000125,ORD057207,VEN024,52879.05,1.87,0,-2694.769999999997,0.3470000000000002,0.17000000000000015,1.1162179908076166,0.03,0
INV000126,ORD058985,VEN013,37049.18,3.29,0,15610.029999999999,2.713,2.59,1.2131715771230502,0.04,1
INV000127,ORD020179,VEN008,7162.93,0.27,0,-31.75999999999931,0.061000000000000026,-0.02999999999999997,1.4354066985645932,0.012,0
INV000128,ORD054490,VEN005,6973.84,0.23,0,46.82999999999993,0.0050000000000000044,0.03,0.888888888888889,0.02871794871794872,0
INV000116,ORD012469,VEN005,23264.99,0.58,0,3190.3300000000017,0.0020000000000000018,-0.020000000000000018,1.0380622837370244,0.028000000000000004,0
INV000130,ORD006309,VEN012,33931.11,1.25,0,2633.7299999999996,0.28300000000000003,0.050000000000000044,1.2409513960703207,0.10181818181818182,0
INV000129,ORD011982,VEN012,48399.85,1.32,0,12445.659999999996,0.20300000000000007,0.020000000000000018,1.1638316920322291,0.09333333333333334,1
INV000139,ORD030284,VEN003,62960.54,2.27,0,-1356.9300000000003,0.5289999999999999,0.27,1.1487650775416427,0.0075,0
INV000138,ORD041594,VEN011,27880.5,1.04,0,-286.3199999999997,0.238,0.040000000000000036,1.2468827930174562,0.024,0
INV000137,ORD021303,VEN001,21889.52,3.07,0,3318.0699999999997,2.554,2.4699999999999998,1.1627906976744184,0.1325,0
INV000136,ORD016754,VEN003,25841.78,1.11,0,1453.829999999998,0.30800000000000005,0.21000000000000008,1.1221945137157108,0.007058823529411764,0
INV000141,ORD053244,VEN005,27893.45,0.79,0,3195.540000000001,0.014000000000000012,-0.10999999999999999,1.1597938144329898,0.02731707317073171,0
INV000134,ORD009277,VEN005,18745.94,0.52,0,-198.22000000000116,0.02300000000000002,-0.07999999999999996,1.2072434607645874,0.02666666666666667,0
INV000133,ORD010499,VEN008,12072.34,0.47,0,143.21000000000095,0.09099999999999997,0.06999999999999995,1.0554089709762533,0.010909090909090908,0
INV000132,ORD033367,VEN012,4952.55,0.3,0,-247.51000000000022,0.07499999999999998,0.0,1.3333333333333333,0.1630769230769231,0
INV000131,ORD044328,VEN012,16626.91,0.98,0,-445.0099999999984,0.396,0.28,1.1986301369863013,0.15142857142857144,0
INV000135,ORD058365,VEN008,56649.81,1.71,0,1591.699999999997,0.17199999999999993,0.010000000000000009,1.1053315994798438,0.01,0
INV000217,ORD009983,VEN002,53610.9,2.13,0,-37.169999999998254,0.6359999999999999,0.32999999999999985,1.2048192771084338,0.008,0
INV000195,ORD019827,VEN012,13328.94,0.57,0,395.22000000000116,0.17299999999999993,0.06999999999999995,1.2594458438287153,0.14133333333333334,0
INV000196,ORD006415,VEN003,20965.08,3.17,0,2500.920000000002,2.368,2.17,1.2468827930174562,0.006666666666666666,1
INV000197,ORD039922,VEN022,11671.39,0.41,0,-408.90999999999985,0.04799999999999999,-0.09000000000000002,1.3812154696132597,0.02,0
INV000198,ORD020220,VEN016,15650.96,0.56,0,-474.34000000000015,0.04700000000000004,-0.039999999999999925,1.1695906432748537,0.06,0
INV000199,ORD020539,VEN010,21968.68,1.04,0,2477.130000000001,0.15200000000000002,0.040000000000000036,1.1261261261261262,0.10181818181818182,0
INV000200,ORD024255,VEN005,54282.09,2.04,0,823.1699999999983,0.546,0.43999999999999995,1.07095046854083,0.026046511627906978,0
INV000201,ORD034867,VEN023,16160.95,0.88,0,3859.16,0.364,0.18000000000000005,1.3565891472868217,0.18666666666666668,0
INV000202,ORD008813,VEN005,38678.95,1.16,0,1091.0299999999988,0.041999999999999815,-0.040000000000000036,1.073345259391771,0.025454545454545455,0
INV000203,ORD023373,VEN005,45480.4,1.26,0,816.3400000000038,0.0020000000000000018,-0.1399999999999999,1.1128775834658187,0.02488888888888889,0
INV000204,ORD000979,VEN004,57932.88,4.65,0,14326.169999999998,3.4570000000000003,3.2500000000000004,1.1735121542330258,0.06,1
INV000207,ORD001986,VEN005,26519.95,1.27,0,-838.380000000001,0.41500000000000004,0.27,1.1695906432748537,0.024347826086956525,0
INV000206,ORD010388,VEN011,30240.83,1.33,0,657.390000000003,0.44200000000000006,0.13000000000000012,1.3513513513513513,0.02,0
INV000208,ORD021174,VEN001,19196.05,0.82,0,-178.84000000000015,0.236,0.12,1.1986301369863013,0.12470588235294118,0
INV000209,ORD049050,VEN001,12903.75,0.42,0,-342.7900000000009,0.0030000000000000027,-0.08000000000000002,1.1990407673860912,0.11777777777777779,0
INV000210,ORD006434,VEN010,31444.33,1.4,0,842.9000000000015,0.15999999999999992,0.09999999999999987,1.0483870967741935,0.09333333333333334,0
INV000212,ORD035330,VEN005,10205.39,0.53,0,156.8099999999995,0.11900000000000005,0.030000000000000027,1.2165450121654502,0.023829787234042554,0
INV000213,ORD024521,VEN005,33850.38,0.93,0,-486.1200000000026,0.0,-0.17000000000000004,1.1827956989247312,0.023333333333333334,0
INV000214,ORD039190,VEN025,60301.58,1.9,0,4499.480000000003,0.44599999999999995,0.2999999999999998,1.1004126547455297,0.03,0
INV000215,ORD036746,VEN024,32115.03,0.84,0,4310.68,-0.0010000000000000009,-0.06000000000000005,1.070154577883472,0.024,0
INV000216,ORD011790,VEN018,62415.15,1.56,0,6904.739999999998,0.037000000000000144,-0.1399999999999999,1.1162179908076166,0.02,0
INV000194,ORD056264,VEN019,29457.75,1.12,0,641.0,0.31400000000000006,0.1200000000000001,1.2406947890818858,0.02,0
INV000205,ORD030693,VEN010,3822.57,0.12,0,-60.66999999999962,0.0,0.01999999999999999,0.8333333333333334,0.08615384615384616,0
INV000211,ORD021399,VEN001,25021.36,1.35,0,2089.380000000001,0.3480000000000001,0.25,1.097804391217565,0.11157894736842106,0
INV000193,ORD022462,VEN010,7248.52,0.2,0,275.5400000000009,0.0050000000000000044,0.0,1.0256410256410258,0.08,0
INV000191,ORD014343,VEN019,18096.41,0.8,0,491.619999999999,0.05400000000000005,-0.09999999999999998,1.2064343163538875,0.017142857142857144,0
INV000192,ORD033580,VEN005,53710.36,1.55,0,312.27999999999884,0.05600000000000005,-0.050000000000000044,1.07095046854083,0.02285714285714286,0
INV000168,ORD014912,VEN019,34785.96,1.41,0,888.0299999999988,0.391,0.20999999999999996,1.1776251226692838,0.015,0
INV000169,ORD031841,VEN015,44079.25,1.45,0,-340.08000000000175,0.23199999999999998,0.050000000000000044,1.1494252873563218,0.3413333333333333,0
INV000170,ORD015916,VEN024,33703.43,1.05,0,6369.279999999999,0.2330000000000001,0.15000000000000002,1.101591187270502,0.02,0
INV000171,ORD035834,VEN005,7861.54,0.23,0,1152.0199999999995,0.03900000000000001,0.03,1.0471204188481675,0.022400000000000003,0
INV000172,ORD053397,VEN005,41100.84,1.14,0,6444.429999999993,0.21499999999999986,0.039999999999999813,1.1891891891891893,0.02196078431372549,0
INV000174,ORD026352,VEN005,29378.8,2.89,0,1349.6499999999978,2.088,1.9900000000000002,1.1221945137157108,0.02153846153846154,0
