order_id,vendor_id,origin_hub_id,dest_hub_id,product_category,order_date,weight_kg,length_cm,width_cm,height_cm,quoted_days,ideal_days,distance_km,dimensional_weight_kg,billable_weight_kg,truck_type,state,expected_fuel_price,expected_weather_score,base_freight_cost,model_a_predicted_cost,oof_fold_id
ORD052100,VEN005,HUB13,HUB10,Steel Coils,2023-01-01,6034.691212097882,137.270172817244,130.85767087290935,101.35023513812239,3.1,2.725,2176.4,364.10791752983033,6034.691212097882,6-wheeler,Karnataka,92.62,0.0,37434.36,38114.09,1
ORD043962,VEN012,HUB15,HUB05,Industrial Chemicals,2023-01-01,8651.038055940706,184.1519059822575,166.22476663671614,212.35279210857604,1.7,1.408,1124.1,1300.0495982983778,8651.038055940706,6-wheeler,Maharashtra,95.18,0.0,19499.63,20006.17,4
ORD045468,VEN005,HUB07,HUB14,Bulk Textiles,2023-01-01,22413.069348821628,569.5492049519191,532.1936119533865,465.8843652218769,3.2,2.841,2141.8,28242.88378469466,28242.88378469466,12-wheeler,Punjab,90.97,0.0,55784.81,55741.14,1
ORD031244,VEN003,HUB07,HUB10,Bulk Textiles,2023-01-01,18919.26873118063,635.7038455060527,510.586225764486,361.3255265652658,3.2,2.606,2188.7,23455.925470910286,23455.925470910286,12-wheeler,Punjab,90.97,0.0,56962.77,56741.57,2
ORD045743,VEN002,HUB04,HUB17,Automotive Spare Parts,2023-01-01,13867.985943135354,335.0298381230542,283.2779030894202,214.923513030049,2.3,2.149,2019.1,4079.5298277952843,13867.985943135354,10-wheeler,Gujarat,87.89,0.0,45799.41,45076.51,3
ORD024933,VEN005,HUB09,HUB16,Automotive Spare Parts,2023-01-01,12923.856163478791,338.40127594226425,255.44231024509943,367.5348646593246,1.2,1.109,822.9,6354.090027370914,12923.856163478791,10-wheeler,Uttar Pradesh,89.58,0.0,18158.85,18813.39,4
ORD045811,VEN005,HUB11,HUB05,Automotive Spare Parts,2023-01-01,17277.659844492384,357.7580202626745,247.6530986067992,289.1635647205639,2.8,2.566,2380.3,5123.971558173337,17277.659844492384,12-wheeler,Tamil Nadu,91.48,0.0,62415.64,61208.95,1
ORD025331,VEN025,HUB06,HUB05,Steel Coils,2023-01-01,13237.964569445723,203.26400816411052,186.64515671510824,142.52055877107958,0.1,0.056,40.9,1081.3959084916412,13237.964569445723,10-wheeler,Haryana,90.43,0.0,953.25,1011.65,3
ORD006160,VEN007,HUB08,HUB18,Automotive Spare Parts,2023-01-01,5282.0160855839695,192.81776850743012,172.99566754853825,265.5622008192963,1.1,0.917,864.0,1771.6524705501295,5282.0160855839695,6-wheeler,Rajasthan,93.78,0.0,14839.76,15103.38,3
ORD018544,VEN005,HUB17,HUB11,Automotive Spare Parts,2023-01-01,10552.640658868564,229.58599882441692,217.9897272844514,268.0443124996727,1.1,1.051,814.1,2682.9836099667255,10552.640658868564,10-wheeler,Andhra Pradesh,96.12,0.0,19567.53,19715.99,3
ORD033075,VEN010,HUB04,HUB03,Steel Coils,2023-01-01,18645.227944158538,245.72423426568,194.56727112370075,149.3409619341221,0.5,0.435,362.0,1427.995103324932,18645.227944158538,12-wheeler,Gujarat,87.89,0.0,9175.95,9031.58,4
ORD000606,VEN008,HUB15,HUB17,Industrial Chemicals,2023-01-01,15760.786486655008,315.7043124526502,231.1341172424958,208.68028263625482,1.2,0.974,751.3,3045.4816127500508,15760.786486655008,10-wheeler,Maharashtra,95.18,0.0,17752.48,18083.48,3
ORD034464,VEN002,HUB09,HUB03,Automotive Spare Parts,2023-01-01,10227.501840256893,267.7763238890677,232.94646699026984,190.2555867802819,1.7,1.491,1199.0,2373.535421918203,10227.501840256893,10-wheeler,Uttar Pradesh,89.58,0.0,27259.1,27144.12,1
ORD053400,VEN025,HUB01,HUB09,Industrial Chemicals,2023-01-01,20697.12456201463,336.9255262088954,225.67298019287688,279.2394483263706,1.7,1.593,1394.7,4246.3935983313095,20697.12456201463,12-wheeler,Maharashtra,95.18,0.0,38567.86,37477.43,3
ORD005489,VEN010,HUB17,HUB02,Automotive Spare Parts,2023-01-01,16501.128470851894,345.5956121725757,242.05593420356587,295.9839892945257,1.8,1.784,1357.6,4952.017480446247,16501.128470851894,12-wheeler,Andhra Pradesh,96.12,0.0,37180.03,37497.28,2
ORD048611,VEN006,HUB10,HUB11,Steel Coils,2023-01-01,15570.447970009065,222.13402655390615,156.63410549191306,155.16363242477337,3.0,2.305,1946.9,1079.7453786182425,15570.447970009065,10-wheeler,West Bengal,92.17,0.0,45874.32,45269.68,3
ORD046067,VEN017,HUB12,HUB05,Automotive Spare Parts,2023-01-01,14527.188219941643,285.5404705523604,221.89120223321524,271.5460746724523,4.3,3.587,2556.4,3440.9731118140908,14527.188219941643,10-wheeler,Tamil Nadu,91.48,0.0,58805.67,59596.39,3
ORD034690,VEN021,HUB17,HUB14,Automotive Spare Parts,2023-01-01,12907.825198626788,259.3527339186926,278.1310899810055,231.43600597110293,0.8,0.757,676.8,3338.883682187079,12907.825198626788,10-wheeler,Andhra Pradesh,96.12,0.0,16386.99,16211.04,4
ORD049863,VEN005,HUB01,HUB02,Electronics Components,2023-01-01,20421.309847600853,498.39049378121973,422.7349667699109,283.3219503698651,0.3,0.219,181.4,11938.455384845389,20421.309847600853,12-wheeler,Maharashtra,95.18,0.0,4756.92,4945.62,2
ORD049957,VEN015,HUB01,HUB11,Steel Coils,2023-01-01,19794.446851224522,231.7974599540752,154.6623164393849,174.3910401414739,2.1,1.917,1398.4,1250.3953409112992,19794.446851224522,12-wheeler,Maharashtra,95.18,0.0,39030.77,38149.88,1
ORD004529,VEN003,HUB01,HUB05,Electronics Components,2023-01-01,15363.529707122827,381.88886262607934,354.9874333911245,249.49386919822481,2.2,1.788,1495.1,6764.564559151255,15363.529707122827,10-wheeler,Maharashtra,95.18,0.0,36410.5,35624.52,1
ORD001343,VEN005,HUB07,HUB13,Steel Coils,2023-01-01,11935.262131894564,199.15772057550242,161.35990149635361,122.51282552304028,3.8,3.474,2696.1,787.4161516520729,11935.262131894564,10-wheeler,Punjab,90.97,0.0,63675.49,62312.93,0
ORD058345,VEN019,HUB04,HUB07,Automotive Spare Parts,2023-01-01,15411.061826706467,284.20536461957187,253.97568508578368,399.596263745568,2.0,1.571,1317.6,5768.671737065436,15411.061826706467,10-wheeler,Gujarat,87.89,0.0,29620.69,29398.68,1
ORD058468,VEN002,HUB11,HUB05,Automotive Spare Parts,2023-01-01,10735.93764886311,238.20208603475504,247.5390091159836,227.39196623249543,3.2,2.566,2380.3,2681.6020024855684,10735.93764886311,10-wheeler,Tamil Nadu,91.48,0.0,55651.61,54220.07,0
ORD053756,VEN025,HUB17,HUB13,Electronics Components,2023-01-01,23791.793897354153,434.81344198724963,408.36098051947744,329.79173437844815,1.2,1.182,1112.6,11711.619707968006,23791.793897354153,12-wheeler,Andhra Pradesh,96.12,0.0,29431.13,30035.31,0
ORD024177,VEN001,HUB13,HUB03,Industrial Chemicals,2023-01-01,10583.098527580896,226.977474864728,163.87955046446638,207.66036591598652,2.3,1.949,1647.0,1544.8671367976672,10583.098527580896,10-wheeler,Karnataka,92.62,0.0,38906.22,38571.05,3
ORD024121,VEN005,HUB03,HUB16,Electronics Components,2023-01-01,12194.173435187518,325.36664521011517,279.0040505225585,312.3014893450468,0.6,0.597,510.5,5670.059140568356,12194.173435187518,10-wheeler,Gujarat,87.89,0.0,11756.88,11236.33,3
ORD017737,VEN017,HUB13,HUB05,Automotive Spare Parts,2023-01-01,23312.070824631202,397.1749398194924,365.72673899072964,388.05513288059353,3.8,3.056,2340.9,11273.58334743561,23312.070824631202,12-wheeler,Karnataka,92.62,0.0,62407.95,62155.73,1
ORD015894,VEN005,HUB12,HUB14,Steel Coils,2023-01-01,15847.68681878588,163.1820430214928,172.5484586041589,147.09991815844495,1.5,1.397,990.3,828.3728891804238,15847.68681878588,10-wheeler,Tamil Nadu,91.48,0.0,22222.55,23210.63,0
ORD055143,VEN005,HUB15,HUB02,Industrial Chemicals,2023-01-01,6403.33984256779,165.9510240321,175.45166447758396,189.6251585033634,1.0,0.904,860.9,1104.2397630061014,6403.33984256779,6-wheeler,Maharashtra,95.18,0.0,15210.74,15144.88,0
ORD002303,VEN015,HUB08,HUB01,Steel Coils,2023-01-01,14124.585808143313,152.59085291992218,162.44549030473885,147.45142794040518,1.7,1.457,1231.0,730.9962317098788,14124.585808143313,10-wheeler,Rajasthan,93.78,0.0,29913.25,29031.97,0
ORD040417,VEN013,HUB10,HUB14,Industrial Chemicals,2023-01-01,24320.90094721552,255.3761807590446,256.0121434370349,290.95323165306803,2.3,1.898,1684.0,3804.4697416549443,24320.90094721552,12-wheeler,West Bengal,92.17,0.0,43774.29,43782.22,3
ORD002148,VEN005,HUB08,HUB04,Steel Coils,2023-01-01,9442.0907881522,194.0336800748645,129.78662310987116,143.1447002202952,1.2,1.056,977.3,720.9619130838955,9442.0907881522,10-wheeler,Rajasthan,93.78,0.0,23029.36,22842.96,1
ORD036911,VEN003,HUB01,HUB12,Automotive Spare Parts,2023-01-01,20446.918190502427,389.26860685118106,271.4092629193904,294.183086813129,2.0,1.724,1312.4,6216.153677840341,20446.918190502427,12-wheeler,Maharashtra,95.18,0.0,35094.75,35635.65,2
ORD026847,VEN015,HUB05,HUB02,Electronics Components,2023-01-01,23621.409512815888,397.451320370097,390.2678385282666,359.80586488044133,1.9,1.823,1698.3,11162.07512042191,23621.409512815888,12-wheeler,Delhi,87.28,0.0,42712.61,42052.06,3
ORD027703,VEN019,HUB04,HUB10,Electronics Components,2023-01-01,16476.896372028532,308.16520972940634,247.724107943367,377.63714345139414,3.5,2.835,2466.5,5765.760256685047,16476.896372028532,12-wheeler,Gujarat,87.89,0.0,61225.29,61734.29,2
ORD036966,VEN011,HUB08,HUB14,Steel Coils,2023-01-01,5140.865477208019,141.38991161722123,119.76110947249265,111.06025878143276,2.1,1.763,1494.0,376.11695411567183,5140.865477208019,6-wheeler,Rajasthan,93.78,0.0,26611.12,26136.71,2
ORD037310,VEN002,HUB13,HUB18,Electronics Components,2023-01-01,8375.866921588828,278.7817506197505,260.66928451451497,353.5667014131258,1.9,1.605,1415.4,5138.727086708481,8375.866921588828,6-wheeler,Karnataka,92.62,0.0,25356.25,24600.41,4
ORD055989,VEN005,HUB12,HUB08,Electronics Components,2023-01-01,10012.549352032944,349.15733558701464,272.0771858381903,251.87488828347185,3.4,2.963,2272.4,4785.5092959806,10012.549352032944,10-wheeler,Tamil Nadu,91.48,0.0,51442.02,52591.93,1
ORD010322,VEN003,HUB09,HUB04,Electronics Components,2023-01-01,6462.504987579627,275.1126596208724,287.58276249309796,312.4602836102103,2.6,2.093,1691.4,4944.225212108074,6462.504987579627,6-wheeler,Uttar Pradesh,89.58,0.0,28639.12,28593.53,3
ORD028694,VEN005,HUB14,HUB06,Automotive Spare Parts,2023-01-01,5005.4919426973265,236.96417003083263,188.30486938225633,243.90177482296008,2.7,2.291,1690.2,2176.6529547067585,5005.4919426973265,6-wheeler,Telangana,94.86,0.0,30504.27,30456.7,3
ORD054660,VEN005,HUB16,HUB11,Bulk Textiles,2023-01-01,15955.25143444807,542.087539889086,366.6740841772675,399.28867684047634,1.6,1.535,1472.9,15873.27831566329,15955.25143444807,10-wheeler,Madhya Pradesh,92.88,0.0,33120.66,34290.61,1
ORD019239,VEN022,HUB13,HUB07,Industrial Chemicals,2023-01-01,11443.121924811225,245.69615290261976,223.87305612471954,171.49737115703195,4.3,3.474,2696.1,1886.6339581846498,11443.121924811225,10-wheeler,Karnataka,92.62,0.0,65863.87,63285.7,2
ORD033969,VEN002,HUB07,HUB16,Bulk Textiles,2023-01-01,10764.86502421151,343.91821403282427,366.04591227104567,338.45252494839184,1.6,1.428,1228.9,8521.547952948014,10764.86502421151,10-wheeler,Punjab,90.97,0.0,27956.03,28258.62,0
ORD028855,VEN001,HUB16,HUB02,Steel Coils,2023-01-01,19942.775244107026,169.85850638796094,176.73544053781362,197.31857275134848,1.2,0.935,690.9,1184.7014193926368,19942.775244107026,12-wheeler,Madhya Pradesh,92.88,0.0,18114.14,18551.31,4
ORD014800,VEN019,HUB18,HUB14,Bulk Textiles,2023-01-01,12670.249628161495,466.9705765957817,383.7386298691856,388.9258695624746,1.4,1.069,984.9,13938.686956262261,13938.686956262261,10-wheeler,Gujarat,87.89,0.0,21835.13,21851.31,3
ORD002755,VEN001,HUB10,HUB08,Automotive Spare Parts,2023-01-01,8434.51038457322,308.5826056427383,239.5182250353407,189.9606887749213,2.5,2.086,1783.2,2808.0428956190704,8434.51038457322,6-wheeler,West Bengal,92.17,0.0,31664.01,30913.34,3
ORD059912,VEN002,HUB02,HUB18,Automotive Spare Parts,2023-01-01,5660.280424816022,212.89072227404773,177.01131402207963,194.71977031111138,0.6,0.488,427.9,1467.5665543748441,5660.280424816022,6-wheeler,Maharashtra,95.18,0.0,7406.0,7546.89,3
ORD028908,VEN012,HUB11,HUB16,Steel Coils,2023-01-01,19912.234033314402,231.89923153945207,200.0770145163943,195.55094238453506,1.8,1.535,1472.9,1814.6230232340858,19912.234033314402,12-wheeler,Tamil Nadu,91.48,0.0,38111.59,38272.69,3
ORD000458,VEN015,HUB02,HUB14,Automotive Spare Parts,2023-01-01,11075.028145538727,252.12948472522814,187.84486337969741,264.2219103054292,1.0,0.832,650.1,2502.774859665738,11075.028145538727,10-wheeler,Maharashtra,95.18,0.0,15878.12,15647.31,4
ORD056618,VEN012,HUB02,HUB12,Electronics Components,2023-01-01,22525.987054105517,378.7760459095254,381.6487734156412,483.671486562631,2.1,1.758,1302.7,13983.853267478988,22525.987054105517,12-wheeler,Maharashtra,95.18,0.0,34380.99,35520.16,1
ORD041360,VEN005,HUB12,HUB06,Steel Coils,2023-01-01,23349.262091041197,207.07205460884035,216.15822305519518,245.57147080370132,3.8,3.381,2776.2,2198.3718851141857,23349.262091041197,12-wheeler,Tamil Nadu,91.48,0.0,71540.6,72527.2,0
ORD008810,VEN012,HUB14,HUB13,Industrial Chemicals,2023-01-02,14583.628417620886,277.53697826846235,212.95585750264325,239.34405450952238,1.0,0.817,700.9,2829.196323711867,14583.628417620886,10-wheeler,Telangana,94.99,0.0,16478.57,16635.32,2
ORD025280,VEN003,HUB15,HUB01,Industrial Chemicals,2023-01-02,21621.2670219053,335.9296032928495,274.31554911805864,217.7023491639857,1.6,1.229,962.6,4012.2853652358153,21621.2670219053,12-wheeler,Maharashtra,95.29,0.0,25496.78,26346.71,3
ORD034405,VEN003,HUB04,HUB08,Industrial Chemicals,2023-01-02,23708.48491953818,314.55666754528755,276.81851882407267,202.8093200377405,1.3,1.056,977.3,3531.9288025545143,23708.48491953818,12-wheeler,Gujarat,87.95,0.0,24448.67,24454.88,1
ORD009414,VEN001,HUB08,HUB16,Automotive Spare Parts,2023-01-02,13570.159755577926,316.9341884287315,303.04586466944164,247.60048795925167,0.9,0.711,639.3,4756.187246367651,13570.159755577926,10-wheeler,Rajasthan,93.89,0.0,14896.23,14942.71,4
ORD022854,VEN008,HUB10,HUB11,Automotive Spare Parts,2023-01-02,14288.98992818142,335.5689755398045,290.79587717033945,319.8534207747955,2.7,2.305,1946.9,6242.392072990431,14288.98992818142,10-wheeler,West Bengal,92.15,0.0,46100.05,45012.02,4
ORD046228,VEN005,HUB13,HUB04,Bulk Textiles,2023-01-02,15500.983917371472,462.3259526273292,484.7800801429139,406.94280408830406,2.1,1.929,1760.3,18241.326143761515,18241.326143761515,10-wheeler,Karnataka,92.67,0.0,40928.38,41198.44,3
ORD008838,VEN005,HUB07,HUB13,Steel Coils,2023-01-02,24451152.0,220.82921508432298,183.09146884622453,184.96975932714963,3.7,3.474,2696.1,1495.7374402496284,24451.152317098757,12-wheeler,Punjab,91.12,0.0,67582.89,70138.59,1
ORD025221,VEN024,HUB06,HUB04,Electronics Components,2023-01-02,21437.55981436975,328.60836889671816,340.87247578603876,333.65503000384393,1.4,1.381,1253.2,7474.776761761847,21437.55981436975,12-wheeler,Haryana,90.48,0.0,32549.96,32195.82,0
ORD009995,VEN002,HUB14,HUB15,Bulk Textiles,2023-01-02,14149.806745977527,388.9788911385318,362.1793946640173,434.2982889787585,1.0,0.852,606.4,12236.800692389841,14149.806745977527,10-wheeler,Telangana,94.99,0.0,14644.88,14773.18,0
ORD035725,VEN013,HUB14,HUB08,Bulk Textiles,2023-01-02,11181.152471138905,450.4722434592761,299.70589428970925,362.84579779961547,2.1,1.763,1494.0,9797.503202881768,11181.152471138905,10-wheeler,Telangana,94.99,0.0,36233.96,35630.61,2
ORD016589,VEN015,HUB08,HUB17,Bulk Textiles,2023-01-02,17948.170504586094,447.71528365622373,328.3481575100755,442.57018952990364,2.3,2.113,1751.1,13012.137893533343,17948.170504586094,12-wheeler,Rajasthan,93.89,3.0,47832.68,46701.11,3
ORD039753,VEN005,HUB12,HUB13,Electronics Components,2023-01-02,23285.37987427549,400.675821360224,367.86263656340816,294.3830677712082,0.5,0.433,313.7,8678.039798779311,23285.37987427549,12-wheeler,Tamil Nadu,91.52,0.0,8264.99,8228.49,4
ORD022321,VEN001,HUB06,HUB11,Bulk Textiles,2023-01-02,20133.168517283346,531.6227251953384,352.95447214299264,365.8171579312394,3.4,2.774,2314.6,13728.2852166278,20133.168517283346,12-wheeler,Haryana,90.48,0.0,60102.57,59702.45,1
ORD012154,VEN010,HUB02,HUB10,Steel Coils,2023-01-02,12905.991048665,173.6375317466559,139.73711677412382,177.68893575709433,2.4,2.262,2134.3,862.2749384082399,12905.991048665,10-wheeler,Maharashtra,95.29,0.0,51727.29,50813.82,2
ORD035376,VEN005,HUB03,HUB08,Bulk Textiles,2023-01-02,10605.316172370694,392.6861280335638,331.7678020763014,337.056422852084,1.1,0.997,731.2,8782.383517637325,10605.316172370694,10-wheeler,Gujarat,87.95,0.0,17177.43,16371.25,4
ORD006773,VEN002,HUB17,HUB16,Electronics Components,2023-01-02,19320.96365836484,426.9819946323013,302.75276826752815,309.11240469795655,2.0,1.677,1200.3,7991.790928725807,19320.96365836484,12-wheeler,Andhra Pradesh,96.18,0.0,32629.35,32963.17,4
ORD034745,VEN012,HUB13,HUB05,Automotive Spare Parts,2023-01-02,7173.610770144001,239.29136543885753,198.86203762510857,272.4622561138446,3.5,3.056,2340.9,2593.076068315318,7173.610770144001,6-wheeler,Karnataka,92.67,0.0,41934.49,41242.5,3
ORD036796,VEN003,HUB07,HUB17,Electronics Components,2023-01-02,10051.155039527148,276.9679134139292,279.81118327187534,350.7078481493064,3.3,2.572,2286.7,5435.881835694331,10051.155039527148,10-wheeler,Punjab,91.12,0.0,51875.79,52220.13,0
ORD057275,VEN023,HUB01,HUB07,Electronics Components,2023-01-02,16123.229713939867,477.93344363238697,319.4287293920732,329.723176052812,2.5,2.035,1899.3,10067.482090989412,16123.229713939867,12-wheeler,Maharashtra,95.29,0.0,52435.82,50782.1,2
ORD043341,VEN013,HUB03,HUB08,Automotive Spare Parts,2023-01-02,20761.023857409036,417.832308895821,387.1761589752213,291.71711853975637,1.2,0.997,731.2,9438.490360563886,20761.023857409036,12-wheeler,Gujarat,87.95,0.0,18810.16,18495.8,4
ORD045522,VEN014,HUB01,HUB09,Steel Coils,2023-01-02,22891.02163253548,177.597308003477,149.28693461040217,224.47030623820547,1.8,1.593,1394.7,1190.27434714962,22891.02163253548,12-wheeler,Maharashtra,95.29,0.0,37618.68,37466.62,1
ORD045493,VEN015,HUB08,HUB03,Electronics Components,2023-01-02,9009.474532177628,336.69781435513454,296.8051451063399,259.9507625953332,1.2,0.997,731.2,5195.565374976075,9009.474532177628,10-wheeler,Rajasthan,93.89,0.0,17872.61,17380.26,3
ORD043505,VEN010,HUB08,HUB07,Steel Coils,2023-01-02,7290.294711138198,180.0823997980283,135.4783364288452,112.2082047125835,0.7,0.625,591.5,547.5146374279124,7290.294711138198,6-wheeler,Rajasthan,93.89,0.0,10325.62,10460.6,2
ORD034809,VEN019,HUB11,HUB12,Bulk Textiles,2023-01-02,9537.12824097453,436.9401452755736,298.76940526573463,345.713657298653,0.8,0.669,612.3,9026.192751764289,9537.12824097453,10-wheeler,Tamil Nadu,91.52,0.0,14018.72,14015.1,0
ORD034965,VEN005,HUB11,HUB10,Industrial Chemicals,2023-01-02,19288.5036566075,317.21829928573453,242.11505785923373,245.71836957392273,2.6,2.305,1946.9,3774.3976520352207,19288.5036566075,12-wheeler,Tamil Nadu,91.52,0.0,51657.15,50700.96,3
ORD035001,VEN021,HUB16,HUB11,Electronics Components,2023-01-02,16044.77441543428,328.8888926547539,371.38203632613164,370.7281248974998,1.7,1.535,1472.9,9056.400708264717,16044.77441543428,12-wheeler,Madhya Pradesh,92.99,0.0,38079.09,38455.27,2
ORD041255,VEN024,HUB08,HUB06,Industrial Chemicals,2023-01-02,17907.406141039814,314.06586850695305,203.17448430265983,235.92690665859493,0.3,0.302,274.6,3010.9072453887325,17907.406141039814,12-wheeler,Rajasthan,93.89,0.0,7056.55,7275.03,2
ORD057418,VEN005,HUB06,HUB03,Automotive Spare Parts,2023-01-02,12107.420564401455,278.7864149353518,248.9540832879278,200.9638996240505,1.2,1.07,973.1,2789.580548370307,12107.420564401455,10-wheeler,Haryana,90.48,0.0,21896.15,22058.42,1
ORD046002,VEN003,HUB03,HUB04,Bulk Textiles,2023-01-02,14765.993480907327,428.4053744374494,372.92085353793016,362.35037895416997,0.6,0.435,362.0,11577.913366925284,14765.993480907327,10-wheeler,Gujarat,87.95,0.0,8056.91,8112.47,1
ORD012267,VEN003,HUB04,HUB13,Electronics Components,2023-01-02,17340.6475076673,309.99970693278885,277.47867793151994,395.74908069014157,2.5,1.929,1760.3,6808.333329100609,17340.6475076673,12-wheeler,Gujarat,87.95,0.0,45571.92,44398.97,2
ORD050649,VEN005,HUB15,HUB16,Industrial Chemicals,2023-01-02,19962.76856798331,285.1935397420173,223.64198148847467,313.1332137794057,0.6,0.557,496.9,3994.4054540388124,19962.76856798331,12-wheeler,Maharashtra,95.29,0.0,13203.22,13329.63,4
ORD052171,VEN015,HUB08,HUB18,Industrial Chemicals,2023-01-02,17868.509427937774,268.5911114056464,229.0330434299089,219.35564682690844,1.0,0.917,864.0,2698.786909224765,17868.509427937774,12-wheeler,Rajasthan,93.89,0.0,22434.04,22824.09,3
ORD020237,VEN007,HUB18,HUB03,Steel Coils,2023-01-02,14145.600832610078,176.17547892808594,150.38722882931154,138.49165704371765,0.4,0.294,266.1,733.854606602472,14145.600832610078,10-wheeler,Gujarat,87.95,0.0,5958.23,5964.44,0
ORD016108,VEN015,HUB17,HUB05,Automotive Spare Parts,2023-01-02,9358.451278304103,227.090681455487,252.52644132861155,232.46994161488607,3.0,2.722,1946.3,2666.262928533101,9358.451278304103,10-wheeler,Andhra Pradesh,96.18,0.0,46082.59,47384.95,1
ORD056838,VEN002,HUB15,HUB17,Steel Coils,2023-01-02,5408.964265316625,120.33464163310838,103.00770618840708,110.56895516025638,1.1,0.974,751.3,274.1091838482162,5408.964265316625,6-wheeler,Maharashtra,95.29,3.0,13524.76,13566.18,4
ORD031003,VEN021,HUB17,HUB07,Industrial Chemicals,2023-01-02,16561.87556331845,232.94050233543337,200.70221226880145,327.7672951043485,2.8,2.572,2286.7,3064.7339552689937,16561.87556331845,12-wheeler,Andhra Pradesh,96.18,0.0,62728.57,61780.98,0
ORD019083,VEN019,HUB10,HUB07,Industrial Chemicals,2023-01-02,12447.971234750654,209.90664063083057,217.21094334234613,225.55679345754638,3.2,2.606,2188.7,2056.8081644798935,12447.971234750654,10-wheeler,West Bengal,92.15,0.0,50564.31,50983.82,2
ORD004268,VEN005,HUB15,HUB10,Automotive Spare Parts,2023-01-02,8234.572056521964,296.96336530508876,258.60110664641763,197.5187137523235,2.1,1.851,1355.0,3033.692093330362,8234.572056521964,6-wheeler,Maharashtra,95.29,0.0,25286.89,24435.81,2
ORD013719,VEN003,HUB04,HUB09,Automotive Spare Parts,2023-01-02,19924.10196304657,457.09679166834763,314.99485570894007,320.6948810473638,2.4,2.093,1691.4,9234.93105868022,19924.10196304657,12-wheeler,Gujarat,87.95,0.0,43245.56,42764.45,2
ORD053612,VEN003,HUB11,HUB08,Steel Coils,2023-01-02,9207.011455800885,149.22183903044967,132.20581603418375,122.93468572758684,3.1,2.449,2221.0,485.05097305099054,9207.011455800885,10-wheeler,Tamil Nadu,91.52,0.0,51359.0,50907.42,3
ORD052387,VEN020,HUB01,HUB18,Electronics Components,2023-01-02,15556.7084023032,393.33104328233884,313.4342244469733,335.1301076029593,0.5,0.415,309.0,8263.196525446972,15556.7084023032,10-wheeler,Maharashtra,95.29,0.0,7355.77,7427.86,0
