invoice_id,order_id,vendor_id,actual_billed_amount,actual_days,adverse_weather_days,cost_mismatch,true_delay_days,commercial_delay_days,vendor_padding_ratio,vendor_historical_risk_score,requires_manual_review
INV000104,ORD052387,VEN020,8573.85,0.45,0,1145.9900000000007,0.03500000000000003,-0.04999999999999999,1.2048192771084338,0.06,0
INV000105,ORD029392,VEN005,34457.57,2.73,0,-1135.6600000000035,-0.0030000000000001137,-0.3700000000000001,1.1342846688620563,0.04869565217391305,0
INV000106,ORD054390,VEN010,8276.68,0.32,0,3898.26,0.026000000000000023,0.020000000000000018,1.0204081632653061,0.03,0
INV000107,ORD028214,VEN005,53430.73,2.96,0,2469.100000000006,0.3540000000000001,-0.040000000000000036,1.1511895625479662,0.04666666666666667,0
INV000108,ORD034060,VEN005,38252.08,1.92,0,1281.4800000000032,0.31499999999999995,0.21999999999999997,1.0591900311526479,0.044800000000000006,0
INV000110,ORD032796,VEN002,32220.08,1.61,0,-1865.739999999998,0.030000000000000027,-0.18999999999999995,1.139240506329114,0.010909090909090908,0
INV000111,ORD033231,VEN003,35535.62,2.65,0,49.59000000000378,0.7999999999999998,0.3500000000000001,1.243243243243243,0.10181818181818182,0
INV000112,ORD059277,VEN003,26624.99,4.31,0,833.8400000000001,2.6179999999999994,2.2099999999999995,1.2411347517730498,0.09333333333333334,0
INV000113,ORD057131,VEN018,39087.46,3.74,0,-1103.5,1.8220000000000003,1.6400000000000001,1.094890510948905,0.06,0
INV000114,ORD055589,VEN003,47873.45,3.1,0,1199.6800000000003,1.0140000000000002,0.6000000000000001,1.1984659635666348,0.08615384615384616,0
INV000091,ORD057418,VEN005,22286.65,1.07,0,228.2300000000032,0.0,-0.1299999999999999,1.1214953271028036,0.04307692307692308,0
INV000103,ORD053612,VEN003,54013.02,3.28,0,3105.5999999999985,0.831,0.17999999999999972,1.2658227848101267,0.08,0
INV000090,ORD041255,VEN024,6984.17,0.3,0,-290.8599999999997,-0.0020000000000000018,0.0,0.9933774834437086,0.06,0
INV000070,ORD008838,VEN005,69057.53,4.18,0,-1081.0599999999977,0.7059999999999995,0.47999999999999954,1.065054691997697,0.04148148148148149,0
INV000088,ORD034965,VEN005,52050.69,2.45,0,1349.7300000000032,0.14500000000000002,-0.1499999999999999,1.1279826464208242,0.04,0
INV000089,ORD035001,VEN021,36745.08,2.04,0,-1710.189999999995,0.5050000000000001,0.3400000000000001,1.1074918566775245,0.03,0
INV000064,ORD008810,VEN012,15872.34,3.23,0,-762.9799999999996,2.4130000000000003,2.23,1.2239902080783354,0.024,0
INV000065,ORD025280,VEN003,25830.23,1.51,0,-516.4799999999996,0.2809999999999999,-0.09000000000000008,1.3018714401952807,0.07466666666666667,0
INV000066,ORD034405,VEN003,24153.58,1.23,0,-301.2999999999993,0.17399999999999993,-0.07000000000000006,1.231060606060606,0.07,0
INV000067,ORD009414,VEN001,14951.71,0.89,0,9.0,0.17900000000000005,-0.010000000000000009,1.2658227848101267,0.22400000000000003,0
INV000068,ORD022854,VEN008,46943.64,2.88,0,1931.6200000000026,0.5749999999999997,0.17999999999999972,1.1713665943600868,0.04,0
INV000069,ORD046228,VEN005,41844.21,3.46,0,645.7699999999968,1.531,1.3599999999999999,1.088646967340591,0.038620689655172416,0
INV000071,ORD025221,VEN024,35575.46,3.37,0,3379.6399999999994,1.989,1.9700000000000002,1.0137581462708183,0.04,0
INV000072,ORD009995,VEN002,24211.49,1.16,0,9438.310000000001,0.30799999999999994,0.15999999999999992,1.1737089201877935,0.01,0
INV000073,ORD035725,VEN013,35639.57,2.18,0,8.959999999999127,0.41700000000000026,0.08000000000000007,1.191151446398185,0.04,0
INV000075,ORD039753,VEN005,8474.34,0.58,0,245.85000000000036,0.14699999999999996,0.07999999999999996,1.1547344110854503,0.037333333333333336,0
INV000074,ORD016589,VEN015,49102.79,4.47,0,2401.6800000000003,2.3569999999999998,2.17,1.0884997633696165,0.013333333333333332,1
INV000077,ORD012154,VEN010,53004.45,2.26,0,2190.6299999999974,-0.002000000000000224,-0.14000000000000012,1.0610079575596816,0.024,0
INV000087,ORD034809,VEN019,13962.02,0.67,0,-53.07999999999993,0.0010000000000000009,-0.13,1.195814648729447,0.02,0
INV000086,ORD043505,VEN010,10341.0,0.62,0,-119.60000000000036,-0.0050000000000000044,-0.07999999999999996,1.1199999999999999,0.02,0
INV000085,ORD045493,VEN015,18139.93,1.04,0,759.6700000000019,0.04300000000000004,-0.15999999999999992,1.2036108324974923,0.11200000000000002,0
INV000084,ORD045522,VEN014,38219.0,1.8,0,752.3799999999974,0.20700000000000007,0.0,1.1299435028248588,0.06,0
INV000076,ORD022321,VEN001,59454.54,3.49,0,-247.90999999999622,0.7160000000000002,0.0900000000000003,1.225666906993511,0.18666666666666668,0
INV000082,ORD057275,VEN023,52699.91,2.48,0,1917.810000000005,0.44499999999999984,-0.020000000000000018,1.2285012285012284,0.06,0
INV000083,ORD043341,VEN013,19052.17,1.16,0,556.369999999999,0.16299999999999992,-0.040000000000000036,1.2036108324974923,0.03,0
INV000080,ORD034745,VEN012,44373.65,4.89,0,3131.1500000000015,1.8339999999999996,1.3899999999999997,1.1452879581151831,0.02,0
INV000079,ORD006773,VEN002,31671.99,2.44,0,-1291.1799999999967,0.7629999999999999,0.43999999999999995,1.1926058437686344,0.00923076923076923,0
INV000078,ORD035376,VEN005,16893.51,1.24,0,522.2599999999984,0.243,0.1399999999999999,1.1033099297893683,0.03612903225806452,0
INV000081,ORD036796,VEN003,51402.31,3.2,0,-817.8199999999997,0.6280000000000001,-0.09999999999999964,1.2830482115085535,0.06588235294117648,0
INV000152,ORD047029,VEN024,42500.74,2.06,0,-1478.1800000000003,0.16200000000000014,-0.040000000000000036,1.106427818756586,0.03,0
INV000149,ORD013278,VEN010,38953.74,1.74,0,2892.6399999999994,0.03499999999999992,0.040000000000000036,0.9970674486803518,0.017142857142857144,0
INV000151,ORD032735,VEN023,36605.51,2.23,0,2436.770000000004,0.472,0.029999999999999805,1.2514220705346986,0.04,0
INV000150,ORD020952,VEN001,20344.9,0.95,0,6676.960000000001,0.236,0.04999999999999993,1.2605042016806725,0.16,0
INV000148,ORD046464,VEN005,28559.52,3.38,0,6779.389999999999,2.2809999999999997,2.08,1.1828935395814377,0.035,1
INV000143,ORD049830,VEN005,23852.59,1.39,0,-93.45000000000073,0.21499999999999986,0.08999999999999986,1.1063829787234043,0.06424242424242424,0
INV000146,ORD034664,VEN002,43063.34,2.19,0,1413.679999999993,0.34599999999999986,0.08999999999999986,1.13882863340564,0.008571428571428572,0
INV000145,ORD004980,VEN011,27707.82,1.93,0,1114.3199999999997,0.276,-0.27000000000000024,1.3301088270858528,0.04,0
INV000144,ORD058729,VEN025,56054.43,2.53,0,3420.9000000000015,0.0,-0.17000000000000037,1.0671936758893281,0.024,0
INV000153,ORD024915,VEN015,32243.96,1.87,0,-152.86000000000058,0.44200000000000017,0.17000000000000015,1.1904761904761905,0.10181818181818182,0
INV000147,ORD016122,VEN021,31474.24,2.47,0,5460.91,0.7070000000000003,0.4700000000000002,1.1344299489506524,0.024,0
INV000154,ORD020671,VEN005,15161.06,1.38,0,1495.3899999999994,0.4059999999999999,0.17999999999999994,1.2320328542094456,0.06235294117647059,0
INV000166,ORD017380,VEN007,37678.86,3.89,0,2736.220000000001,1.863,1.5900000000000003,1.1346817957572766,0.024,0
INV000156,ORD007587,VEN018,33136.4,1.63,0,22.060000000004948,0.07799999999999985,0.029999999999999805,1.0309278350515465,0.04,0
INV000157,ORD043696,VEN005,7285.92,0.3,0,2466.8900000000003,-0.0020000000000000018,0.0,0.9933774834437086,0.060571428571428575,0
INV000158,ORD030959,VEN003,9296.99,0.34,0,3362.3499999999995,0.04600000000000004,-0.06,1.360544217687075,0.06222222222222223,0
INV000159,ORD035195,VEN005,40587.72,1.84,0,3122.6300000000047,0.135,-0.05999999999999983,1.1143695014662756,0.05888888888888889,0
INV000160,ORD011837,VEN005,24457.08,3.72,0,194.5600000000013,2.6500000000000004,2.5200000000000005,1.1214953271028036,0.0572972972972973,0
INV000161,ORD005677,VEN002,37824.27,2.13,0,730.4300000000003,0.2859999999999998,0.029999999999999805,1.13882863340564,0.008,0
INV000162,ORD051913,VEN005,29784.75,1.66,0,5186.73,0.10799999999999987,-0.040000000000000036,1.095360824742268,0.05578947368421053,0
INV000163,ORD013063,VEN019,30644.7,1.86,0,2379.5699999999997,0.43200000000000016,0.06000000000000005,1.2605042016806725,0.017142857142857144,0
INV000164,ORD045419,VEN005,48215.22,2.47,0,204.9100000000035,0.027000000000000135,-0.22999999999999998,1.1051985264019648,0.05435897435897436,0
INV000165,ORD024828,VEN008,38497.88,1.89,0,826.9799999999959,0.4119999999999999,0.08999999999999986,1.2178619756427604,0.03,0
INV000142,ORD038134,VEN005,7602.17,0.35,0,1349.1999999999998,0.04799999999999999,0.04999999999999999,0.9933774834437086,0.053000000000000005,0
INV000155,ORD048177,VEN010,52278.98,3.49,0,-480.7199999999939,0.5270000000000001,0.29000000000000004,1.0799865001687479,0.015,0
INV000141,ORD033357,VEN002,41285.89,2.18,0,1502.5800000000017,0.41700000000000026,0.18000000000000016,1.1344299489506524,0.0075,0
INV000123,ORD058417,VEN015,16689.38,1.45,0,4412.250000000002,0.8019999999999999,0.75,1.0802469135802468,0.09333333333333334,1
INV000139,ORD002218,VEN010,61477.84,3.23,0,7389.269999999997,0.6640000000000001,0.5299999999999998,1.0522213561964149,0.013333333333333332,0
INV000140,ORD008645,VEN005,81135.18,4.13,0,929.4799999999959,0.45699999999999985,0.22999999999999998,1.0618023414102913,0.051707317073170736,0
INV000115,ORD016937,VEN024,42094.79,2.71,0,881.4199999999983,0.0009999999999998899,-0.18999999999999995,1.0705057216685123,0.024,0
INV000116,ORD039232,VEN025,11745.78,0.6,0,-7.429999999998472,0.0030000000000000027,0.0,1.0050251256281406,0.02,0
INV000117,ORD057733,VEN008,19121.87,1.13,0,524.2099999999991,0.1329999999999999,-0.17000000000000015,1.3039117352056169,0.024,0
INV000118,ORD020104,VEN001,8362.01,3.51,0,2236.66,3.0749999999999997,3.01,1.1494252873563218,0.14,1
INV000119,ORD052612,VEN003,43787.77,2.24,0,6991.3399999999965,0.3230000000000002,0.040000000000000036,1.1476264997391759,0.05894736842105264,0
INV000120,ORD009867,VEN005,27536.75,1.74,0,-2086.4199999999983,0.0029999999999998916,-0.15999999999999992,1.0938399539435808,0.05047619047619048,0
INV000122,ORD042293,VEN005,12461.59,1.03,0,-240.98999999999978,0.10599999999999998,-0.07000000000000006,1.1904761904761905,0.04930232558139535,0
INV000124,ORD042237,VEN010,35200.74,2.34,0,2736.8199999999997,0.4229999999999998,0.33999999999999986,1.0432968179447053,0.012,0
INV000125,ORD040962,VEN005,11438.62,0.71,0,44.32999999999993,0.04899999999999993,0.010000000000000009,1.059001512859304,0.04818181818181819,0
INV000126,ORD052728,VEN019,24597.12,0.91,0,8453.88,0.264,0.10999999999999999,1.238390092879257,0.015,0
INV000121,ORD039158,VEN023,26566.51,5.25,0,-1499.9400000000023,3.708,3.35,1.232166018158236,0.03,0
INV000128,ORD058353,VEN003,10713.76,0.7,0,1596.75,0.26499999999999996,0.09999999999999998,1.379310344827586,0.05600000000000001,0
INV000138,ORD056575,VEN005,28346.64,1.42,0,190.11999999999898,0.01200000000000001,-0.18000000000000016,1.1363636363636365,0.04711111111111111,0
INV000127,ORD001017,VEN003,46690.57,4.64,0,1179.3499999999985,2.32,1.6399999999999997,1.293103448275862,0.05333333333333334,0
INV000136,ORD036452,VEN001,40711.16,2.16,0,1989.9500000000044,0.6250000000000002,0.3600000000000001,1.1726384364820848,0.23555555555555557,0
INV000135,ORD026479,VEN012,26567.72,1.34,0,7192.670000000002,0.050000000000000044,-0.26,1.2403100775193798,0.017142857142857144,0
INV000134,ORD019547,VEN003,39480.07,2.21,0,-332.1900000000023,0.3659999999999999,0.009999999999999787,1.1930585683297181,0.05090909090909091,0
INV000133,ORD015465,VEN003,34866.3,2.13,0,-762.5799999999945,0.6519999999999999,0.32999999999999985,1.2178619756427604,0.04869565217391305,0
INV000137,ORD053858,VEN022,44419.61,5.11,0,2204.550000000003,2.7900000000000005,2.0100000000000002,1.3362068965517242,0.04,0
INV000131,ORD009705,VEN015,50421.96,2.57,0,476.4599999999991,0.371,0.06999999999999984,1.1368804001819008,0.1630769230769231,0
INV000130,ORD000362,VEN002,43316.69,2.71,0,1107.2000000000044,0.41900000000000004,0.10999999999999988,1.1348756001745963,0.007058823529411764,0
INV000129,ORD011350,VEN012,72115.64,4.07,0,696.9100000000035,0.5960000000000001,-0.4299999999999997,1.2953367875647668,0.015,0
INV000132,ORD029652,VEN019,33652.67,1.65,0,356.6299999999974,0.17199999999999993,-0.15000000000000013,1.2178619756427604,0.013333333333333332,0
INV000205,ORD055632,VEN007,17299.04,1.14,0,775.2400000000016,0.1429999999999999,-0.06000000000000005,1.2036108324974923,0.02,0
INV000195,ORD001354,VEN002,14930.47,1.37,0,-608.6000000000004,0.1010000000000002,-0.029999999999999805,1.103230890464933,0.006666666666666666,0
INV000196,ORD059813,VEN003,24488.77,2.35,0,777.8600000000006,0.4990000000000001,0.050000000000000266,1.242571582928147,0.04666666666666667,0
INV000197,ORD048418,VEN019,47228.77,3.07,0,1279.0799999999945,0.7789999999999999,0.06999999999999984,1.3094718463553034,0.012,0
INV000198,ORD022741,VEN005,25517.14,1.92,0,-1126.8600000000006,0.0020000000000000018,-0.28000000000000025,1.1470281543274246,0.04608695652173913,0
INV000199,ORD008181,VEN010,23208.53,3.54,0,7427.089999999998,2.59,2.54,1.0526315789473684,0.010909090909090908,1
INV000200,ORD043178,VEN010,52746.75,2.15,0,2242.959999999999,0.0009999999999998899,-0.050000000000000266,1.0237319683573756,0.09333333333333334,0
INV000201,ORD019588,VEN019,52371.31,5.02,0,1743.5799999999945,1.6389999999999998,0.8199999999999994,1.2422360248447206,0.010909090909090908,0
INV000202,ORD005783,VEN002,26342.54,2.7,0,1394.0699999999997,1.1070000000000002,0.8000000000000003,1.1927181418706843,0.00631578947368421,0
INV000203,ORD005802,VEN022,23851.21,1.07,0,1165.0599999999977,0.1200000000000001,-0.1299999999999999,1.263157894736842,0.03,0
INV000204,ORD056548,VEN012,15710.87,0.93,0,505.7900000000009,0.026000000000000023,-0.06999999999999995,1.1061946902654867,0.013333333333333332,0
INV000206,ORD021830,VEN008,34304.15,2.02,0,-1149.6599999999962,0.262,0.020000000000000018,1.1376564277588168,0.02,0
INV000218,ORD040930,VEN022,13490.53,0.98,0,2517.050000000001,0.128,-0.020000000000000018,1.1737089201877935,0.024,0
INV000208,ORD004013,VEN003,55671.59,4.47,0,-879.1700000000055,1.8809999999999998,1.3699999999999997,1.197373503283121,0.044800000000000006,0
INV000209,ORD019195,VEN005,9274.65,0.62,0,-25.5,-0.0050000000000000044,-0.07999999999999996,1.1199999999999999,0.04510638297872341,0
INV000210,ORD021697,VEN012,35782.93,3.19,0,5972.130000000001,1.4529999999999998,1.19,1.1514104778353482,0.012,1
INV000211,ORD020542,VEN005,39611.02,5.04,0,4261.3499999999985,3.19,2.74,1.243243243243243,0.04416666666666667,0
INV000212,ORD003421,VEN002,29268.99,2.17,0,-1165.5499999999993,0.649,0.3699999999999999,1.183431952662722,0.006,0
INV000213,ORD052765,VEN004,59012.58,2.77,0,-1399.9700000000012,-0.0040000000000000036,-0.33000000000000007,1.117519826964672,0.06,0
INV000214,ORD009351,VEN013,16780.6,0.72,0,-44.95000000000073,0.009000000000000008,-0.08000000000000007,1.1251758087201127,0.024,0
INV000215,ORD009756,VEN003,21690.5,1.34,0,-18.770000000000437,0.28400000000000003,-0.05999999999999983,1.3257575757575757,0.04307692307692308,0
INV000216,ORD052145,VEN022,39253.97,3.74,0,-1526.729999999996,1.487,0.7400000000000002,1.3315579227696404,0.02,0
INV000217,ORD039290,VEN005,40772.6,1.95,0,-728.4599999999991,0.0009999999999998899,-0.2500000000000002,1.128783991790662,0.043265306122448985,0
INV000219,ORD023623,VEN011,7383.7,0.64,0,29.889999999999418,0.182,0.040000000000000036,1.3100436681222707,0.03,0
INV000207,ORD019907,VEN016,39438.98,2.27,0,-2002.2799999999988,0.32099999999999995,-0.1299999999999999,1.2314007183170856,0.04,0
INV000193,ORD020767,VEN005,2495.48,0.1,0,1881.42,0.044000000000000004,0.0,1.0,0.0424,0
INV000194,ORD049360,VEN002,37842.52,2.06,0,3711.0999999999985,0.48,0.26,1.139240506329114,0.005714285714285714,0
INV000191,ORD059910,VEN012,6890.86,0.31,0,425.7999999999993,0.008000000000000007,-0.09000000000000002,1.3245033112582782,0.10181818181818182,0
INV000192,ORD050948,VEN024,11965.79,0.93,0,3379.4100000000017,0.269,0.13,1.2102874432677762,0.02,0
INV000167,ORD038558,VEN005,19134.39,1.28,0,278.7599999999984,0.244,0.08000000000000007,1.1583011583011582,0.041568627450980396,0
INV000168,ORD037308,VEN019,39281.33,2.92,0,366.1100000000006,1.022,0.52,1.2644889357218125,0.01,0
INV000169,ORD038141,VEN023,55421.71,2.56,0,3712.3300000000017,0.06599999999999984,-0.43999999999999995,1.2028869286287087,0.024,0
INV000170,ORD032948,VEN002,20337.3,1.27,0,3143.0499999999993,0.21399999999999997,0.07000000000000006,1.1363636363636362,0.005454545454545454,1
